prev2_op,prev1_op,curr_op,next1_op,next2_op,op1,op2,is_alu,is_branch,is_mem,mem_read,mem_write,has_imm,reg_dependency,t_states,diagnostic_label
ADD,OR,SHL,JMP,AND,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,SHL,JMP,AND,XOR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,JMP,AND,XOR,XOR,[SI],SI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,AND,XOR,XOR,INT,DX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,XOR,XOR,INT,AND,AX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,XOR,INT,AND,DIV,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,INT,AND,DIV,TEST,[BP],BP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
INT,AND,DIV,TEST,INC,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
AND,DIV,TEST,INC,INT,BX,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DIV,TEST,INC,INT,JMP,SP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,INC,INT,JMP,SHR,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,INT,JMP,SHR,POP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,JMP,SHR,POP,CMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,SHR,POP,CMP,CALL,DX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHR,POP,CMP,CALL,ADD,AX,[DI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,CMP,CALL,ADD,JZ,FAR_LABEL,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,CALL,ADD,JZ,SHL,BX,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
CALL,ADD,JZ,SHL,XOR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JZ,SHL,XOR,PUSH,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,SHL,XOR,PUSH,ADD,CX,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SHL,XOR,PUSH,ADD,CMP,DX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
XOR,PUSH,ADD,CMP,SUB,[DI],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
PUSH,ADD,CMP,SUB,CALL,SI,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
ADD,CMP,SUB,CALL,SUB,DX,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CMP,SUB,CALL,SUB,JZ,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,CALL,SUB,JZ,JNE,DI,0001H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,SUB,JZ,JNE,ADD,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,JZ,JNE,ADD,SHR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,JNE,ADD,SHR,XOR,SP,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,ADD,SHR,XOR,ADD,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,SHR,XOR,ADD,MOV,DX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHR,XOR,ADD,MOV,ADD,BX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,ADD,MOV,ADD,CALL,AX,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,MOV,ADD,CALL,OR,[BX],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
MOV,ADD,CALL,OR,JNE,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,CALL,OR,JNE,INT,DI,[BP],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
CALL,OR,JNE,INT,MOV,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,JNE,INT,MOV,NOP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,INT,MOV,NOP,MOV,[BX],CX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
INT,MOV,NOP,MOV,LEA,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MOV,NOP,MOV,LEA,CMP,SI,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,MOV,LEA,CMP,DEC,AX,1234H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
MOV,LEA,CMP,DEC,AND,BP,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
LEA,CMP,DEC,AND,DEC,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,DEC,AND,DEC,POP,AX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,AND,DEC,POP,SUB,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,DEC,POP,SUB,MUL,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
DEC,POP,SUB,MUL,DIV,SI,00FFH,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
POP,SUB,MUL,DIV,LEA,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
SUB,MUL,DIV,LEA,NOP,[SI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
MUL,DIV,LEA,NOP,JNE,[BP],DI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
DIV,LEA,NOP,JNE,DIV,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,NOP,JNE,DIV,LEA,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,JNE,DIV,LEA,SUB,CX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
JNE,DIV,LEA,SUB,ADD,SI,0001H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
DIV,LEA,SUB,ADD,POP,BX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
LEA,SUB,ADD,POP,PUSH,BP,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,ADD,POP,PUSH,DIV,AX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
ADD,POP,PUSH,DIV,OR,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
POP,PUSH,DIV,OR,INC,SI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
PUSH,DIV,OR,INC,JMP,DX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DIV,OR,INC,JMP,LEA,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,INC,JMP,LEA,TEST,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,JMP,LEA,TEST,LEA,AX,CX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JMP,LEA,TEST,LEA,INC,AX,BP,0,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
LEA,TEST,LEA,INC,SHL,SI,DX,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
TEST,LEA,INC,SHL,DEC,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,INC,SHL,DEC,INC,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,SHL,DEC,INC,AND,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHL,DEC,INC,AND,NOP,DX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,INC,AND,NOP,TEST,CX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
INC,AND,NOP,TEST,JZ,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,NOP,TEST,JZ,PUSH,CX,[SI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,TEST,JZ,PUSH,RET,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,JZ,PUSH,RET,ADD,[BX],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
JZ,PUSH,RET,ADD,XOR,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,RET,ADD,XOR,DIV,BP,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,ADD,XOR,DIV,CALL,[BX],BX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,XOR,DIV,CALL,JZ,BP,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
XOR,DIV,CALL,JZ,SUB,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,CALL,JZ,SUB,POP,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
CALL,JZ,SUB,POP,ADD,[DI],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JZ,SUB,POP,ADD,INT,AX,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
SUB,POP,ADD,INT,SHR,SP,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,ADD,INT,SHR,XOR,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,INT,SHR,XOR,CALL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,SHR,XOR,CALL,XOR,AX,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,XOR,CALL,XOR,LEA,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,CALL,XOR,LEA,JZ,[BP],DX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
CALL,XOR,LEA,JZ,SUB,SP,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
XOR,LEA,JZ,SUB,CMP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JZ,SUB,CMP,INC,SP,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,SUB,CMP,INC,AND,SI,[BP],0,0,1,1,0,0,1,8.0,MEMORY_BOUND
SUB,CMP,INC,AND,PUSH,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
CMP,INC,AND,PUSH,XOR,DI,BP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,AND,PUSH,XOR,JMP,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
AND,PUSH,XOR,JMP,OR,[SI],CX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
PUSH,XOR,JMP,OR,CMP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,JMP,OR,CMP,JMP,[DI],BP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,OR,CMP,JMP,INC,[BX],DI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
OR,CMP,JMP,INC,OR,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,CONTROL_FLOW_HAZARD
CMP,JMP,INC,OR,INT,[SI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JMP,INC,OR,INT,SHR,BX,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,OR,INT,SHR,JMP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,INT,SHR,JMP,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,SHR,JMP,XOR,ADD,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,JMP,XOR,ADD,JNE,CX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
JMP,XOR,ADD,JNE,LEA,CX,0002H,1,0,0,0,0,1,1,4.0,DATA_DEPENDENCY
XOR,ADD,JNE,LEA,JNE,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JNE,LEA,JNE,PUSH,SI,0002H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
JNE,LEA,JNE,PUSH,POP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JNE,PUSH,POP,SUB,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JNE,PUSH,POP,SUB,INT,CX,,0,0,1,0,0,0,1,8.0,DATA_DEPENDENCY
PUSH,POP,SUB,INT,CMP,CX,SI,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
POP,SUB,INT,CMP,NOP,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SUB,INT,CMP,NOP,CMP,BP,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
INT,CMP,NOP,CMP,CALL,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,NOP,CMP,CALL,POP,AX,DI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
NOP,CMP,CALL,POP,XOR,SHORT_LABEL,,0,1,0,0,0,0,0,18.0,ALU_OPTIMAL
CMP,CALL,POP,XOR,XOR,[SI],,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
CALL,POP,XOR,XOR,INT,DI,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,XOR,XOR,INT,ADD,[DI],AX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
XOR,XOR,INT,ADD,JNE,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,INT,ADD,JNE,JMP,[BP],SP,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
INT,ADD,JNE,JMP,POP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JNE,JMP,POP,ADD,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,JMP,POP,ADD,XOR,SP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
JMP,POP,ADD,XOR,INC,CX,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,ADD,XOR,INC,CALL,[SI],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
ADD,XOR,INC,CALL,MOV,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
XOR,INC,CALL,MOV,TEST,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,CALL,MOV,TEST,SHL,AX,1234H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CALL,MOV,TEST,SHL,OR,[BX],DI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
MOV,TEST,SHL,OR,CMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,SHL,OR,CMP,CMP,BP,BX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,OR,CMP,CMP,JZ,SI,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
OR,CMP,CMP,JZ,DEC,SP,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
CMP,CMP,JZ,DEC,SHL,FAR_LABEL,,0,1,0,0,0,0,0,18.0,CONTROL_FLOW_HAZARD
CMP,JZ,DEC,SHL,ADD,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
JZ,DEC,SHL,ADD,SUB,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,SHL,ADD,SUB,PUSH,[BP],BX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHL,ADD,SUB,PUSH,LEA,DX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
ADD,SUB,PUSH,LEA,SHR,SI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SUB,PUSH,LEA,SHR,MUL,SP,1234H,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
PUSH,LEA,SHR,MUL,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,SHR,MUL,LEA,SUB,[SI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
SHR,MUL,LEA,SUB,AND,SI,[BP],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
MUL,LEA,SUB,AND,SHR,DI,AX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,SUB,AND,SHR,MUL,CX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SUB,AND,SHR,MUL,JMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,SHR,MUL,JMP,JNE,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
SHR,MUL,JMP,JNE,MUL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,JMP,JNE,MUL,SHL,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,JNE,MUL,SHL,INT,DX,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
JNE,MUL,SHL,INT,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,SHL,INT,LEA,INC,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHL,INT,LEA,INC,PUSH,BP,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
INT,LEA,INC,PUSH,LEA,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,INC,PUSH,LEA,TEST,BP,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INC,PUSH,LEA,TEST,INT,[BP],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
PUSH,LEA,TEST,INT,JZ,[DI],SI,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
LEA,TEST,INT,JZ,JZ,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,INT,JZ,JZ,TEST,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,JZ,JZ,TEST,XOR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,JZ,TEST,XOR,DEC,CX,SI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,TEST,XOR,DEC,JNE,SI,BX,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
TEST,XOR,DEC,JNE,DEC,SI,,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
XOR,DEC,JNE,DEC,DEC,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,JNE,DEC,DEC,INC,DX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,DEC,DEC,INC,TEST,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
DEC,DEC,INC,TEST,AND,AX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,INC,TEST,AND,JNE,AX,0002H,0,0,0,0,0,1,1,4.0,DATA_DEPENDENCY
INC,TEST,AND,JNE,JZ,[DI],BX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
TEST,AND,JNE,JZ,INT,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,JNE,JZ,INT,DEC,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,JZ,INT,DEC,OR,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,INT,DEC,OR,MUL,BX,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INT,DEC,OR,MUL,CALL,SP,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
DEC,OR,MUL,CALL,SHR,[SI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
OR,MUL,CALL,SHR,INT,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,CALL,SHR,INT,CMP,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,SHR,INT,CMP,ADD,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,INT,CMP,ADD,ADD,AX,00FFH,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
INT,CMP,ADD,ADD,JZ,[SI],DI,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
CMP,ADD,ADD,JZ,JZ,DX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
ADD,ADD,JZ,JZ,SHR,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,JZ,JZ,SHR,DEC,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,JZ,SHR,DEC,AND,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JZ,SHR,DEC,AND,SUB,[DI],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHR,DEC,AND,SUB,OR,DX,SI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,AND,SUB,OR,DEC,SP,CX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
AND,SUB,OR,DEC,CMP,BX,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
SUB,OR,DEC,CMP,PUSH,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
OR,DEC,CMP,PUSH,SHR,AX,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,CMP,PUSH,SHR,INT,[BP],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
CMP,PUSH,SHR,INT,LEA,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,SHR,INT,LEA,DIV,21H,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,INT,LEA,DIV,NOP,AX,00FFH,0,0,1,0,0,1,0,6.0,ALU_OPTIMAL
INT,LEA,DIV,NOP,LEA,DI,,1,0,0,0,0,0,0,120.0,ALU_HEAVY
LEA,DIV,NOP,LEA,JNE,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DIV,NOP,LEA,JNE,RET,[SI],BP,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
NOP,LEA,JNE,RET,RET,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JNE,RET,RET,OR,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,RET,RET,OR,JNE,,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
RET,RET,OR,JNE,JMP,[BP],BX,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
RET,OR,JNE,JMP,TEST,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,JNE,JMP,TEST,CALL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,JMP,TEST,CALL,CALL,DI,BX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,TEST,CALL,CALL,JZ,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,CALL,CALL,JZ,XOR,SHORT_LABEL,,0,1,0,0,0,0,1,4.0,DATA_DEPENDENCY
CALL,CALL,JZ,XOR,CALL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,JZ,XOR,CALL,INC,BP,0002H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JZ,XOR,CALL,INC,POP,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,CALL,INC,POP,LEA,SI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CALL,INC,POP,LEA,JNE,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INC,POP,LEA,JNE,LEA,SI,[BX],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
POP,LEA,JNE,LEA,JMP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JNE,LEA,JMP,JNE,[BP],DX,0,0,1,0,1,0,0,8.0,MEMORY_BOUND
JNE,LEA,JMP,JNE,SHL,FAR_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
LEA,JMP,JNE,SHL,PUSH,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
JMP,JNE,SHL,PUSH,MUL,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,SHL,PUSH,MUL,MOV,DI,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
SHL,PUSH,MUL,MOV,ADD,[DI],,1,0,1,1,0,0,0,124.0,MEMORY_BOUND
PUSH,MUL,MOV,ADD,SHL,DI,SI,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
MUL,MOV,ADD,SHL,XOR,CX,[SI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
MOV,ADD,SHL,XOR,SHR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,SHL,XOR,SHR,CMP,CX,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHL,XOR,SHR,CMP,SHR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,CMP,SHR,AND,SP,[SI],0,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHR,CMP,SHR,AND,ADD,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
CMP,SHR,AND,ADD,DEC,AX,DI,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,AND,ADD,DEC,ADD,SI,[BX],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
AND,ADD,DEC,ADD,DEC,BP,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
ADD,DEC,ADD,DEC,NOP,DX,CX,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,ADD,DEC,NOP,PUSH,CX,,1,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
ADD,DEC,NOP,PUSH,INC,,,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
DEC,NOP,PUSH,INC,POP,[BP],,0,0,1,1,0,0,0,6.0,MEMORY_BOUND
NOP,PUSH,INC,POP,TEST,DI,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,INC,POP,TEST,SHL,DX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
INC,POP,TEST,SHL,INC,CX,0001H,0,0,0,0,0,1,0,2.0,ALU_OPTIMAL
POP,TEST,SHL,INC,OR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
TEST,SHL,INC,OR,SHR,[BP],,1,0,1,0,1,0,0,8.0,MEMORY_BOUND
SHL,INC,OR,SHR,JMP,AX,SP,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
INC,OR,SHR,JMP,XOR,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
OR,SHR,JMP,XOR,SHR,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
SHR,JMP,XOR,SHR,AND,DI,1234H,1,0,0,0,0,1,0,2.0,ALU_OPTIMAL
JMP,XOR,SHR,AND,PUSH,,,1,0,0,0,0,0,0,2.0,ALU_OPTIMAL
XOR,SHR,AND,PUSH,JNE,BP,[DI],1,0,1,1,0,0,0,6.0,MEMORY_BOUND
SHR,AND,PUSH,JNE,MOV,CX,,0,0,1,0,0,0,0,6.0,ALU_OPTIMAL
AND,PUSH,JNE,MOV,CMP,SHORT_LABEL,,0,1,0,0,0,0,0,2.0,ALU_OPTIMAL
PUSH,JNE,MOV,CMP,OR,BP,AX,0,0,0,0,0,0,0,2.0,ALU_OPTIMAL
JNE,MOV,CMP,OR,NOP,AX,AX,0,0,0,0,0,0,1,4.0,DATA_DEPENDENCY
